Program Health,PROGRAM CODE,PROGRAM NAME,has capstone,has co-op,has shadowing,has placement,has simulation,Latitude,Longitude,"22F
# of Students Placed",Mode of Placement
Low Admission,Greenhouse Technician,Electrical Engineering Technician,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,Greenhouse Technician,Electrical Engineering Technician,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,Greenhouse Technician,Electrical Engineering Technician,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,Greenhouse Technician,Electrical Techniques (both),0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,Greenhouse Technician,Electrical Techniques (both),0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,Greenhouse Technician,Electrical Techniques (both),0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,Greenhouse Technician,Electrical Techniques (both),0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,Greenhouse Technician,Electromechanical Engineering Technician/Technology - Robotics,0.0,1.0,1.0,0.0,0.0,,,0,Job Shadow
Low Admission,Greenhouse Technician,Electromechanical Engineering Technician/Technology - Robotics,0.0,1.0,1.0,0.0,0.0,,,2,Job Shadow
Low Admission,Interior Design,Electromechanical Engineering Technician/Technology - Robotics,0.0,1.0,1.0,0.0,0.0,,,1,Job Shadow
Low Admission,Interior Design,Electromechanical Engineering Technician/Technology - Robotics,0.0,1.0,1.0,0.0,0.0,,,4,Job Shadow
Low Admission,Interior Design,Electromechanical Engineering Technician/Technology - Robotics,0.0,1.0,1.0,0.0,0.0,,,1,Job Shadow
Low Admission,Interior Design,Electromechanical Engineering Technician/Technology - Robotics,0.0,1.0,1.0,0.0,0.0,,,1,Job Shadow
Low Admission,Interior Design,Electromechanical Engineering Technician/Technology - Robotics,0.0,1.0,1.0,0.0,0.0,,,1,Job Shadow
Low Admission,Interior Design,Electromechanical Engineering Technician/Technology - Robotics,0.0,1.0,1.0,0.0,0.0,,,4,Job Shadow
Low Admission,Interior Design,Electromechanical Engineering Technician/Technology - Robotics,0.0,1.0,1.0,0.0,0.0,,,2,Job Shadow
Low Admission,Interior Design,Electromechanical Engineering Technician/Technology - Robotics,0.0,1.0,1.0,0.0,0.0,,,2,Job Shadow
Low Admission,Interior Design,Electromechanical Engineering Technician/Technology - Robotics,0.0,1.0,1.0,0.0,0.0,,,3,Job Shadow
Low Admission,Interior Design,Electromechanical Engineering Technician/Technology - Robotics,0.0,1.0,1.0,0.0,0.0,,,0,Job Shadow
Low Admission,Interior Design,Electromechanical Engineering Technician/Technology - Robotics,0.0,1.0,1.0,0.0,0.0,,,0,Job Shadow
Low Admission,Interior Design,Electromechanical Engineering Technician/Technology - Robotics,0.0,1.0,1.0,0.0,0.0,,,0,Job Shadow
Low Admission,T974/T976,Electromechanical Engineering Technician/Technology - Robotics,0.0,1.0,1.0,0.0,0.0,,,0,Job Shadow
Low Admission,T974/T976,Electromechanical Engineering Technician/Technology - Robotics,0.0,1.0,1.0,0.0,0.0,,,0,Job Shadow
Low Admission,T974/T976,Electromechanical Engineering Technician/Technology - Robotics,0.0,1.0,1.0,0.0,0.0,,,0,Job Shadow
Low Admission,T974/T976,Electromechanical Engineering Technician/Technology - Robotics,0.0,1.0,1.0,0.0,0.0,,,0,Job Shadow
Low Admission,T974/T976,Electromechanical Engineering Technician/Technology - Robotics,0.0,1.0,1.0,0.0,0.0,,,0,Job Shadow
Low Admission,T974/T976,Electromechanical Engineering Technician/Technology - Robotics,0.0,1.0,1.0,0.0,0.0,,,0,Job Shadow
Low Admission,T974/T976,Electromechanical Engineering Technician/Technology - Robotics,0.0,1.0,1.0,0.0,0.0,,,0,Job Shadow
Low Admission,T974/T976,Electromechanical Engineering Technician/Technology - Robotics,0.0,1.0,1.0,0.0,0.0,,,0,Job Shadow
Low Admission,T974T976,Electromechanical Engineering Technology/Technician - Robotics,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T974T976,Electromechanical Engineering Technology/Technician - Robotics,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T974T976,Electromechanical Engineering Technology/Technician - Robotics,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T974T976,Electromechanical Engineering Technology/Technician - Robotics,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T974T976,Electromechanical Engineering Technology/Technician - Robotics,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T974T976,Electromechanical Engineering Technology/Technician - Robotics,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T974T976,Electromechanical Engineering Technology/Technician - Robotics,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T974T976,Electromechanical Engineering Technology/Technician - Robotics,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T974T976,Electromechanical Engineering Technology/Technician - Robotics,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T974T976,Electromechanical Engineering Technology/Technician - Robotics,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T974T976,Electromechanical Engineering Technology/Technician - Robotics,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T974T976,Electromechanical Engineering Technology/Technician - Robotics,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T974T976,Electromechanical Engineering Technology/Technician - Robotics,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T929,Electronics Engineering Technology - Industrial Automation,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T929,Electronics Engineering Technology - Industrial Automation,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T929,Electronics Engineering Technology - Industrial Automation,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T929,Electronics Engineering Technology - Industrial Automation,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T929,Electronics Engineering Technology - Industrial Automation,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T929,Electronics Engineering Technology - Industrial Automation,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T929,Electronics Engineering Technology - Industrial Automation,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B906,Esports Administration and Entrepreneurship,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B906,Esports Administration and Entrepreneurship,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B906,Esports Administration and Entrepreneurship,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B906,Esports Administration and Entrepreneurship,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B906,Esports Administration and Entrepreneurship,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B906,Esports Administration and Entrepreneurship,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B906,Esports Administration and Entrepreneurship,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B906,Esports Administration and Entrepreneurship,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B912,Esthetician,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B912,Esthetician,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B912,Esthetician,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B912,Esthetician,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B912,Esthetician,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B912,Esthetician,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B912,Esthetician,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B912,Esthetician,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B908,Event Management,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B908,Event Management,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B908,Event Management,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B908,Event Management,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B908,Event Management,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B908,Event Management,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B908,Event Management,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B908,Event Management,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B877,Fashion Design Technician,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B877,Fashion Design Technician,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B877,Fashion Design Technician,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B877,Fashion Design Technician,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B877,Fashion Design Technician,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B877,Fashion Design Technician,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B877,Fashion Design Technician,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,0.0,0.0,42.3128744,-83.0227304,0,Placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,0.0,0.0,42.3279319,-82.9716871,0,Placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,0.0,0.0,42.3088511,-82.9601572,0,Placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,0.0,0.0,42.0555511,-82.589608,0,Placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,0.0,0.0,42.4129147,-82.1876765,1,Placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,0.0,0.0,42.2684546,-83.0258834,0,Placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,0.0,0.0,42.4024087,-82.208087,1,Placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,0.0,0.0,42.2912544,-83.0087792,2,Placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,0.0,0.0,42.3088511,-82.9601572,0,Placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,0.0,0.0,42.2186177,-83.1011802,5,Placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,0.0,0.0,42.395969,-82.176436,2,Placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,0.0,0.0,42.3088511,-82.9601572,0,Placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,0.0,0.0,42.2821947,-82.9814703,0,Placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,0.0,0.0,42.3189907,-82.9200866,0,Placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,0.0,0.0,42.2828686,-83.0200207,0,Placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,0.0,0.0,42.2217269,-83.0604569,0,Placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,0.0,0.0,42.3162019,-82.8923791,1,Placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,0.0,0.0,42.2759227,-83.006396,0,Placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,0.0,0.0,,,0,Placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,0.0,0.0,42.0345202,-82.7275518,1,Placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,0.0,0.0,,,2,Placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,0.0,0.0,,,3,Placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,0.0,0.0,42.29215,-82.9330004,0,Placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,0.0,0.0,42.23941,-82.9658407,4,Placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,0.0,0.0,42.3189907,-82.9200866,2,Placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,0.0,0.0,42.0988348,-83.1081643,0,Placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,0.0,0.0,,,2,Placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,0.0,0.0,42.3148679,-82.9958736,3,Placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,0.0,0.0,,,0,Placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,0.0,0.0,42.2251162,-83.0288772,0,Placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,0.0,0.0,42.2894232,-83.0244989,6,Placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,0.0,0.0,42.3132822,-82.8880541,5,Placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,0.0,0.0,42.3070657,-83.0449367,0,Placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,0.0,0.0,42.3049861,-82.931088,3,Placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,0.0,0.0,42.2638407,-82.9872777,2,Placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,0.0,0.0,42.3895148,-82.2013449,6,Placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,1.0,0.0,,,1,placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,1.0,0.0,,,4,placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,1.0,0.0,,,3,placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,1.0,0.0,,,1,placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,1.0,0.0,,,1,placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,1.0,0.0,,,1,placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,1.0,0.0,,,2,placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,1.0,0.0,,,2,placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,1.0,0.0,,,2,placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,1.0,0.0,,,3,placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,1.0,0.0,,,5,placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,1.0,0.0,,,6,placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,1.0,0.0,,,2,placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,1.0,0.0,,,4,placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,1.0,0.0,,,1,placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,1.0,0.0,,,2,placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,1.0,0.0,,,2,placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,1.0,0.0,,,3,placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,1.0,0.0,,,5,placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,1.0,0.0,,,6,placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,1.0,0.0,42.2821947,-82.9814703,0,placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,1.0,0.0,,,4,placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,1.0,0.0,,,2,placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,1.0,0.0,,,1,placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,1.0,0.0,,,2,placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,1.0,0.0,,,1,placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,1.0,0.0,,,4,placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,1.0,0.0,,,3,placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,1.0,0.0,,,1,placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H879,Fitness & Health Promotion,0.0,0.0,0.0,1.0,0.0,,,0,placement
Low Admission,C862C623,General Arts / Liberal Arts,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,C862C623,General Arts / Liberal Arts,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,C862C623,General Arts / Liberal Arts,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T809,Graphic Design,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T809,Graphic Design,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T809,Graphic Design,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T809,Graphic Design,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T809,Graphic Design,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T809,Graphic Design,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T809,Graphic Design,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T809,Graphic Design,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T809,Graphic Design,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,Greenhouse Technician,Greenhouse Technician,0.0,0.0,0.0,0.0,0.0,,,0,Lido commitment letters
Low Admission,Greenhouse Technician,Greenhouse Technician,0.0,0.0,0.0,0.0,0.0,,,0,Lido commitment letters
Low Admission,Greenhouse Technician,Greenhouse Technician,0.0,0.0,0.0,0.0,0.0,,,0,Lido commitment letters
Low Admission,Greenhouse Technician,Greenhouse Technician,0.0,0.0,0.0,0.0,0.0,,,0,Lido commitment letters
Low Admission,Greenhouse Technician,Greenhouse Technician,0.0,0.0,0.0,0.0,0.0,,,0,Lido commitment letters
Low Admission,Greenhouse Technician,Greenhouse Technician,0.0,0.0,0.0,0.0,0.0,,,0,Lido commitment letters
Low Admission,Greenhouse Technician,Greenhouse Technician,0.0,0.0,0.0,0.0,0.0,,,0,Lido commitment letters
Low Admission,Greenhouse Technician,Greenhouse Technician,0.0,0.0,0.0,0.0,0.0,,,0,Lido commitment letters
Low Admission,Greenhouse Technician,Greenhouse Technician,0.0,0.0,0.0,0.0,0.0,,,0,Lido commitment letters
Low Admission,Greenhouse Technician,Greenhouse Technician,0.0,0.0,0.0,0.0,0.0,,,0,Lido commitment letters
Low Admission,Interior Design,"Heating, Refrigeration & Air Conditioning Technician",0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,Interior Design,"Heating, Refrigeration & Air Conditioning Technician",0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,Interior Design,"Heating, Refrigeration & Air Conditioning Technician",0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,Interior Design,"Heating, Refrigeration & Air Conditioning Technician",0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,Interior Design,"Heating, Refrigeration & Air Conditioning Technician",0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,Interior Design,"Heating, Refrigeration & Air Conditioning Technician",0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,Interior Design,"Heating, Refrigeration & Air Conditioning Technician",0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,Interior Design,Honours Bachelor of Applied Arts in Social Justice & Legal Studies,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,Interior Design,Honours Bachelor of Applied Arts in Social Justice & Legal Studies,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,Interior Design,Honours Bachelor of Applied Arts in Social Justice & Legal Studies,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,Interior Design,Honours Bachelor of Applied Arts in Social Justice & Legal Studies,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,Interior Design,Honours Bachelor of Applied Arts in Social Justice & Legal Studies,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,C999,Honours Bachelor of Applied Arts in Social Justice & Legal Studies,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B699,Honours Bachelor of Business Administration (Information Communication Technology),0.0,0.0,0.0,0.0,0.0,42.301765,-82.824289,1,Placement
Low Admission,B699,Honours Bachelor of Business Administration (Information Communication Technology),0.0,0.0,0.0,0.0,0.0,42.3895148,-82.2013449,2,Placement
